id	hit_freq	conf_freq	approve_freq	fixed_freq	object_freq	grat_freq	pray_freq	preserve_freq	presupp_freq	resign_freq	travel_freq	trade_freq	health_freq	politics_freq	social_freq	connection	sender	addressee	pair	year	quinquennial	decennium	sender_birth	addressee_birth_date	sender_generation	addressee_generation	sender_is_older	sender_over_40	addressee_over_40	age_gap_over_20	gender_sender	gender_addressee	gender_pair
SB_M_447	4.91	0.00	0.00	0.00	0.00	0.00	4.91	0.00	0.00	0.00	4.91	0.00	0.00	0.00	0.00	BUSINESS; CORRESPONDENT	ANDRÉ AMSINCQ	JD	"ANDRÉ AMSINCQ", "JD"	1679	1675-1679	1670-1679	1632	1640	1600-1640	1640-1680	TRUE	TRUE	FALSE	FALSE	MALE	MALE	MALE-MALE
SB_M_449	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	BUSINESS; CORRESPONDENT	JOHN TYLER	JD	"JOHN TYLER", "JD"	1679	1675-1679	1670-1679	UNK	1640	UNK	1640-1680	UNK	UNK	FALSE	UNK	MALE	MALE	MALE-MALE
SB_M_46	4.91	0.00	4.91	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.91	0.00	0.00	BUSINESS; CORRESPONDENT	PETER SIMONS	CM	"PETER SIMONS", "CM"	1668	1665-1669	1660-1669	UNK	1633	UNK	1600-1640	UNK	UNK	FALSE	UNK	MALE	MALE	MALE-MALE
SB_M_462	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	BUSINESS; CORRESPONDENT	DAVID BROND	JD	"DAVID BROND", "JD"	1679	1675-1679	1670-1679	UNK	1640	UNK	1640-1680	UNK	UNK	FALSE	UNK	MALE	MALE	MALE-MALE
SB_M_59	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	BUSINESS; CORRESPONDENT	THOMAS WRIGHT	CM	"THOMAS WRIGHT", "CM"	1668	1665-1669	1660-1669	UNK	1633	UNK	1600-1640	UNK	UNK	FALSE	UNK	MALE	MALE	MALE-MALE
SB_M_64	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	BUSINESS; CORRESPONDENT	SIR EDWARD WALKER	CM	"SIR EDWARD WALKER", "CM"	1669	1665-1669	1660-1669	1612	1633	1600-1640	1600-1640	TRUE	TRUE	FALSE	TRUE	MALE	MALE	MALE-MALE
SB_M_66	4.91	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.91	0.00	4.91	0.00	0.00	0.00	0.00	BUSINESS; CORRESPONDENT	JEAN FREYHOFF	CM	"JEAN FREYHOFF", "CM"	1669	1665-1669	1660-1669	UNK	1633	UNK	1600-1640	UNK	UNK	FALSE	UNK	MALE	MALE	MALE-MALE
SB_M_85	19.66	0.00	0.00	4.91	0.00	4.91	4.91	0.00	4.91	0.00	0.00	19.66	0.00	0.00	0.00	BUSINESS; CORRESPONDENT	NICHOLAS PREUS	CM	"NICHOLAS PREUS", "CM"	1669	1665-1669	1660-1669	UNK	1633	UNK	1600-1640	UNK	UNK	FALSE	UNK	MALE	MALE	MALE-MALE
SB_M_86	4.91	0.00	4.91	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.91	0.00	0.00	0.00	BUSINESS; CORRESPONDENT	BENJAMIN NEWLAND	CM	"BENJAMIN NEWLAND", "CM"	1669	1665-1669	1660-1669	1633	1633	1600-1640	1600-1640	FALSE	FALSE	FALSE	FALSE	MALE	MALE	MALE-MALE
SB_M_9	9.83	0.00	0.00	0.00	0.00	0.00	4.91	0.00	0.00	4.91	4.91	0.00	0.00	4.91	0.00	BUSINESS; CORRESPONDENT	ROBERT OURSEL	CM	"ROBERT OURSEL", "CM"	1668	1665-1669	1660-1669	1634	1633	1600-1640	1600-1640	FALSE	FALSE	FALSE	FALSE	MALE	MALE	MALE-MALE
455	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	BUSINESS; PRINCIPAL	LOUIS TRIP	JD	"LOUIS TRIP", "JD"	1679	1675-1679	1670-1679	1654	1640	1640-1680	1640-1680	FALSE	FALSE	FALSE	FALSE	MALE	MALE	MALE-MALE
457	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	BUSINESS; PRINCIPAL	STEVEN DE GEER	JD	"STEVEN DE GEER", "JD"	1679	1675-1679	1670-1679	1629	1640	1600-1640	1640-1680	TRUE	TRUE	FALSE	FALSE	MALE	MALE	MALE-MALE
SB_186	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	BUSINESS; PRINCIPAL	LOUIS TRIP	LM & PJ	"LOUIS TRIP", "LM & PJ"	1672	1670-1674	1670-1679	1654	MULT	1640-1680	1600-1640	FALSE	FALSE	FALSE	FALSE	MALE	MULT	MALE-MULT
SB_M_10	1.63	0.00	0.00	0.00	0.00	0.00	1.63	0.00	0.00	0.00	1.63	0.00	0.00	0.00	0.00	BUSINESS; PRINCIPAL	JOACHIM PÖTTER-LILLIENHOFF & HENRIK THUEN	CM	"JOACHIM PÖTTER-LILLIENHOFF & HENRIK THUEN", "CM"	1668	1665-1669	1660-1669	MULT	1633	1600-1640	1600-1640	TRUE	MULT	FALSE	FALSE	MALE	MALE	MALE-MALE
SB_M_100	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	BUSINESS; PRINCIPAL	ABRAHAM KOCK-CRONSTRÖM	CM	"ABRAHAM KOCK-CRONSTRÖM", "CM"	1669	1665-1669	1660-1669	1640	1633	1640-1680	1600-1640	FALSE	FALSE	FALSE	FALSE	MALE	MALE	MALE-MALE
SB_M_101	3.26	0.00	1.63	0.00	0.00	0.00	1.63	0.00	0.00	0.00	3.26	0.00	0.00	0.00	0.00	BUSINESS; PRINCIPAL	TAR COMPANY DIRECTORS	CM	"TAR COMPANY DIRECTORS", "CM"	1669	1665-1669	1660-1669	MULT	1633	1600-1640	1600-1640	MULT	MULT	FALSE	UNK	MALE	MALE	MALE-MALE
SB_M_106	1.63	0.00	0.00	1.63	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.63	0.00	0.00	0.00	BUSINESS; PRINCIPAL	ABRAHAM MOMMA REENSTIERNA	CM	"ABRAHAM MOMMA REENSTIERNA", "CM"	1669	1665-1669	1660-1669	1623	1633	1600-1640	1600-1640	TRUE	TRUE	FALSE	FALSE	MALE	MALE	MALE-MALE
SB_M_107	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	BUSINESS; PRINCIPAL	DEBORA VAN RUYFF	CM	"DEBORA VAN RUYFF", "CM"	1669	1665-1669	1660-1669	1616	1633	1600-1640	1600-1640	TRUE	TRUE	FALSE	FALSE	FEMALE	MALE	FEMALE-MALE
SB_M_109	1.63	0.00	0.00	0.00	0.00	0.00	1.63	0.00	0.00	0.00	1.63	0.00	0.00	0.00	0.00	BUSINESS; PRINCIPAL	ABRAHAM MOMMA REENSTIERNA	CM	"ABRAHAM MOMMA REENSTIERNA", "CM"	1669	1665-1669	1660-1669	1623	1633	1600-1640	1600-1640	TRUE	TRUE	FALSE	FALSE	MALE	MALE	MALE-MALE
SB_M_111	3.26	0.00	1.63	0.00	0.00	1.63	0.00	0.00	0.00	0.00	1.63	1.63	0.00	0.00	0.00	BUSINESS; PRINCIPAL	JACOB MOMMA REENSTIERNA	CM	"JACOB MOMMA REENSTIERNA", "CM"	1669	1665-1669	1660-1669	1625	1633	1600-1640	1600-1640	TRUE	TRUE	FALSE	FALSE	MALE	MALE	MALE-MALE
SB_M_114	1.63	0.00	0.00	0.00	0.00	0.00	1.63	0.00	0.00	0.00	1.63	0.00	0.00	0.00	0.00	BUSINESS; PRINCIPAL	TAR COMPANY DIRECTORS	CM	"TAR COMPANY DIRECTORS", "CM"	1669	1665-1669	1660-1669	MULT	1633	1600-1640	1600-1640	MULT	MULT	FALSE	UNK	MALE	MALE	MALE-MALE
SB_M_115	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	BUSINESS; PRINCIPAL	WILLEM MOMMA	CM	"WILLEM MOMMA", "CM"	1669	1665-1669	1660-1669	1601	1633	1600-1640	1600-1640	TRUE	TRUE	FALSE	TRUE	MALE	MALE	MALE-MALE
SB_M_116	1.63	0.00	1.63	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.63	0.00	0.00	0.00	0.00	BUSINESS; PRINCIPAL	JACOB MOMMA REENSTIERNA	CM	"JACOB MOMMA REENSTIERNA", "CM"	1669	1665-1669	1660-1669	1625	1633	1600-1640	1600-1640	TRUE	TRUE	FALSE	FALSE	MALE	MALE	MALE-MALE
SB_M_122	1.63	0.00	0.00	0.00	0.00	1.63	0.00	0.00	0.00	0.00	1.63	0.00	0.00	0.00	0.00	BUSINESS; PRINCIPAL	TAR COMPANY DIRECTORS	CM	"TAR COMPANY DIRECTORS", "CM"	1669	1665-1669	1660-1669	MULT	1633	1600-1640	1600-1640	MULT	MULT	FALSE	UNK	MALE	MALE	MALE-MALE
SB_M_124	1.63	0.00	1.63	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.63	0.00	0.00	0.00	BUSINESS; PRINCIPAL	JACOB MOMMA REENSTIERNA	CM	"JACOB MOMMA REENSTIERNA", "CM"	1669	1665-1669	1660-1669	1625	1633	1600-1640	1600-1640	TRUE	TRUE	FALSE	FALSE	MALE	MALE	MALE-MALE
SB_M_129	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	BUSINESS; PRINCIPAL	JOACHIM PÖTTER-LILLIENHOFF & HENRIK THUEN	CM	"JOACHIM PÖTTER-LILLIENHOFF & HENRIK THUEN", "CM"	1669	1665-1669	1660-1669	MULT	1633	1600-1640	1600-1640	TRUE	MULT	FALSE	FALSE	MALE	MALE	MALE-MALE
SB_M_130	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	BUSINESS; PRINCIPAL	TAR COMPANY DIRECTORS	CM	"TAR COMPANY DIRECTORS", "CM"	1669	1665-1669	1660-1669	MULT	1633	1600-1640	1600-1640	MULT	MULT	FALSE	UNK	MALE	MALE	MALE-MALE
SB_M_136	4.89	0.00	0.00	0.00	0.00	1.63	1.63	0.00	0.00	1.63	1.63	0.00	3.26	0.00	0.00	BUSINESS; PRINCIPAL	JAN VAN SAVELANT	LM	"JAN VAN SAVELANT", "LM"	1670	1670-1674	1670-1679	1603	1637	1600-1640	1600-1640	TRUE	TRUE	FALSE	TRUE	MALE	FEMALE	MALE-FEMALE
SB_M_137	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	BUSINESS; PRINCIPAL	JAN VAN SAVELANT	LM	"JAN VAN SAVELANT", "LM"	1670	1670-1674	1670-1679	1603	1637	1600-1640	1600-1640	TRUE	TRUE	FALSE	TRUE	MALE	FEMALE	MALE-FEMALE
SB_M_138	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	BUSINESS; PRINCIPAL	JAN VAN SAVELANT	LM	"JAN VAN SAVELANT", "LM"	1670	1670-1674	1670-1679	1603	1637	1600-1640	1600-1640	TRUE	TRUE	FALSE	TRUE	MALE	FEMALE	MALE-FEMALE
SB_M_140	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	BUSINESS; PRINCIPAL	STEVEN DE GEER	LM & PJ	"STEVEN DE GEER", "LM & PJ"	1671	1670-1674	1670-1679	1629	MULT	1600-1640	1600-1640	TRUE	TRUE	FALSE	FALSE	MALE	MULT	MALE-MULT
SB_M_141	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	BUSINESS; PRINCIPAL	LOUIS TRIP	LM & PJ	"LOUIS TRIP", "LM & PJ"	1671	1670-1674	1670-1679	1654	MULT	1640-1680	1600-1640	FALSE	FALSE	FALSE	FALSE	MALE	MULT	MALE-MULT
SB_M_142	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	BUSINESS; PRINCIPAL	WILLEM MOMMA	LM & PJ	"WILLEM MOMMA", "LM & PJ"	1671	1670-1674	1670-1679	1601	MULT	1600-1640	1600-1640	TRUE	TRUE	FALSE	TRUE	MALE	MULT	MALE-MULT
SB_M_143	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	BUSINESS; PRINCIPAL	JOACHIM PÖTTER-LILLIENHOFF & HENRIK THUEN	LM & PJ	"JOACHIM PÖTTER-LILLIENHOFF & HENRIK THUEN", "LM & PJ"	1671	1670-1674	1670-1679	MULT	MULT	1600-1640	1600-1640	TRUE	TRUE	FALSE	FALSE	MALE	MULT	MALE-MULT
SB_M_144	1.63	0.00	1.63	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.63	0.00	0.00	0.00	BUSINESS; PRINCIPAL	TAR COMPANY DIRECTORS	LM & PJ	"TAR COMPANY DIRECTORS", "LM & PJ"	1671	1670-1674	1670-1679	MULT	MULT	1600-1640	1600-1640	MULT	MULT	FALSE	UNK	MALE	MULT	MALE-MULT
SB_M_145	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	BUSINESS; PRINCIPAL	WILLEM MOMMA	LM & PJ	"WILLEM MOMMA", "LM & PJ"	1671	1670-1674	1670-1679	1601	MULT	1600-1640	1600-1640	TRUE	TRUE	FALSE	TRUE	MALE	MULT	MALE-MULT
SB_M_147	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	BUSINESS; PRINCIPAL	LOUIS TRIP	LM & PJ	"LOUIS TRIP", "LM & PJ"	1671	1670-1674	1670-1679	1654	MULT	1640-1680	1600-1640	FALSE	FALSE	FALSE	FALSE	MALE	MULT	MALE-MULT
SB_M_148	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	BUSINESS; PRINCIPAL	JACOB MOMMA REENSTIERNA	LM & PJ	"JACOB MOMMA REENSTIERNA", "LM & PJ"	1671	1670-1674	1670-1679	1625	MULT	1600-1640	1600-1640	TRUE	TRUE	FALSE	FALSE	MALE	MULT	MALE-MULT
SB_M_152	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	BUSINESS; PRINCIPAL	WILLEM MOMMA	LM & PJ	"WILLEM MOMMA", "LM & PJ"	1671	1670-1674	1670-1679	1601	MULT	1600-1640	1600-1640	TRUE	TRUE	FALSE	TRUE	MALE	MULT	MALE-MULT
SB_M_153	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	BUSINESS; PRINCIPAL	JAN VAN SAVELANT	LM & PJ	"JAN VAN SAVELANT", "LM & PJ"	1671	1670-1674	1670-1679	1603	MULT	1600-1640	1600-1640	TRUE	TRUE	FALSE	TRUE	MALE	MULT	MALE-MULT
SB_M_155	1.63	0.00	1.63	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.63	0.00	0.00	0.00	BUSINESS; PRINCIPAL	TAR COMPANY DIRECTORS	LM & PJ	"TAR COMPANY DIRECTORS", "LM & PJ"	1671	1670-1674	1670-1679	MULT	MULT	1600-1640	1600-1640	MULT	MULT	FALSE	UNK	MALE	MULT	MALE-MULT
SB_M_159	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	BUSINESS; PRINCIPAL	JAN VAN SAVELANT	LM & PJ	"JAN VAN SAVELANT", "LM & PJ"	1671	1670-1674	1670-1679	1603	MULT	1600-1640	1600-1640	TRUE	TRUE	FALSE	TRUE	MALE	MULT	MALE-MULT
SB_M_160	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	BUSINESS; PRINCIPAL	STEVEN DE GEER	LM & PJ	"STEVEN DE GEER", "LM & PJ"	1671	1670-1674	1670-1679	1629	MULT	1600-1640	1600-1640	TRUE	TRUE	FALSE	FALSE	MALE	MULT	MALE-MULT
SB_M_163	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	BUSINESS; PRINCIPAL	ISAAC TILLARD	PJ & CO	"ISAAC TILLARD", "PJ & CO"	1671	1670-1674	1670-1679	UNK	1636	UNK	1600-1640	UNK	UNK	FALSE	UNK	MALE	MALE	MALE-MALE
SB_M_164	1.63	0.00	0.00	0.00	0.00	0.00	0.00	1.63	0.00	0.00	0.00	0.00	0.00	0.00	1.63	BUSINESS; PRINCIPAL	STEVEN DE GEER	LM & PJ	"STEVEN DE GEER", "LM & PJ"	1671	1670-1674	1670-1679	1629	MULT	1600-1640	1600-1640	TRUE	TRUE	FALSE	FALSE	MALE	MULT	MALE-MULT
SB_M_168	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	BUSINESS; PRINCIPAL	JOACHIM PÖTTER-LILLIENHOFF & HENRIK THUEN	LM & PJ	"JOACHIM PÖTTER-LILLIENHOFF & HENRIK THUEN", "LM & PJ"	1671	1670-1674	1670-1679	MULT	MULT	1600-1640	1600-1640	TRUE	TRUE	FALSE	FALSE	MALE	MULT	MALE-MULT
SB_M_169	1.63	0.00	1.63	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.63	0.00	0.00	0.00	BUSINESS; PRINCIPAL	WILLEM MOMMA	LM & PJ	"WILLEM MOMMA", "LM & PJ"	1671	1670-1674	1670-1679	1601	MULT	1600-1640	1600-1640	TRUE	TRUE	FALSE	TRUE	MALE	MULT	MALE-MULT
SB_M_172	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	BUSINESS; PRINCIPAL	STEVEN DE GEER	LM & PJ	"STEVEN DE GEER", "LM & PJ"	1671	1670-1674	1670-1679	1629	MULT	1600-1640	1600-1640	TRUE	TRUE	FALSE	FALSE	MALE	MULT	MALE-MULT
SB_M_174	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	BUSINESS; PRINCIPAL	WILLEM MOMMA	LM & PJ	"WILLEM MOMMA", "LM & PJ"	1671	1670-1674	1670-1679	1601	MULT	1600-1640	1600-1640	TRUE	TRUE	FALSE	TRUE	MALE	MULT	MALE-MULT
SB_M_177	1.63	0.00	0.00	0.00	0.00	1.63	0.00	0.00	0.00	0.00	1.63	0.00	0.00	0.00	0.00	BUSINESS; PRINCIPAL	WILLEM MOMMA	LM & PJ	"WILLEM MOMMA", "LM & PJ"	1671	1670-1674	1670-1679	1601	MULT	1600-1640	1600-1640	TRUE	TRUE	FALSE	TRUE	MALE	MULT	MALE-MULT
SB_M_178	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	BUSINESS; PRINCIPAL	WILLEM MOMMA	LM & PJ	"WILLEM MOMMA", "LM & PJ"	1671	1670-1674	1670-1679	1601	MULT	1600-1640	1600-1640	TRUE	TRUE	FALSE	TRUE	MALE	MULT	MALE-MULT
SB_M_18	1.63	0.00	0.00	0.00	0.00	0.00	1.63	0.00	0.00	0.00	0.00	1.63	0.00	0.00	0.00	BUSINESS; PRINCIPAL	STEVEN DE GEER	CM	"STEVEN DE GEER", "CM"	1668	1665-1669	1660-1669	1629	1633	1600-1640	1600-1640	TRUE	FALSE	FALSE	FALSE	MALE	MALE	MALE-MALE
SB_M_180	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	BUSINESS; PRINCIPAL	JAN VAN SAVELANT	LM & PJ	"JAN VAN SAVELANT", "LM & PJ"	1672	1670-1674	1670-1679	1603	MULT	1600-1640	1600-1640	TRUE	TRUE	FALSE	TRUE	MALE	MULT	MALE-MULT
SB_M_181	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	BUSINESS; PRINCIPAL	STEVEN DE GEER	LM & PJ	"STEVEN DE GEER", "LM & PJ"	1672	1670-1674	1670-1679	1629	MULT	1600-1640	1600-1640	TRUE	TRUE	FALSE	FALSE	MALE	MULT	MALE-MULT
SB_M_182	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	BUSINESS; PRINCIPAL	HENDRIK CLETCHER	LM & PJ	"HENDRIK CLETCHER", "LM & PJ"	1672	1670-1674	1670-1679	1623	MULT	1600-1640	1600-1640	TRUE	TRUE	FALSE	FALSE	MALE	MULT	MALE-MULT
SB_M_184	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	BUSINESS; PRINCIPAL	LOUIS TRIP	LM & JD	"LOUIS TRIP", "LM & JD"	1672	1670-1674	1670-1679	1654	MULT	1640-1680	MUL	FALSE	FALSE	FALSE	FALSE	MALE	MULT	MALE-MULT
SB_M_187	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	BUSINESS; PRINCIPAL	STEVEN DE GEER	LM & PJ	"STEVEN DE GEER", "LM & PJ"	1672	1670-1674	1670-1679	1629	MULT	1600-1640	1600-1640	TRUE	TRUE	FALSE	FALSE	MALE	MULT	MALE-MULT
SB_M_190	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	BUSINESS; PRINCIPAL	WILLEM MOMMA	LM & PJ	"WILLEM MOMMA", "LM & PJ"	1672	1670-1674	1670-1679	1601	MULT	1600-1640	1600-1640	TRUE	TRUE	FALSE	TRUE	MALE	MULT	MALE-MULT
SB_M_195	1.63	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.63	0.00	0.00	0.00	0.00	1.63	0.00	BUSINESS; PRINCIPAL	ISAAC & JACOB MOMMA	LM & PJ	"ISAAC & JACOB MOMMA", "LM & PJ"	1672	1670-1674	1670-1679	MULT	MULT	1640-1680	1600-1640	FALSE	FALSE	FALSE	FALSE	MALE	MULT	MALE-MULT
SB_M_199	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	BUSINESS; PRINCIPAL	ALEXANDER WADDELL	LM & PJ	"ALEXANDER WADDELL", "LM & PJ"	1672	1670-1674	1670-1679	UNK	MULT	UNK	1600-1640	UNK	UNK	FALSE	UNK	MALE	MULT	MALE-MULT
SB_M_201	1.63	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.63	0.00	1.63	0.00	0.00	0.00	BUSINESS; PRINCIPAL	WILLEM MOMMA	LM & PJ	"WILLEM MOMMA", "LM & PJ"	1672	1670-1674	1670-1679	1601	MULT	1600-1640	1600-1640	TRUE	TRUE	FALSE	TRUE	MALE	MULT	MALE-MULT
SB_M_202	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	BUSINESS; PRINCIPAL	ALEXANDER WADDELL	LM & PJ	"ALEXANDER WADDELL", "LM & PJ"	1672	1670-1674	1670-1679	UNK	MULT	UNK	1600-1640	UNK	UNK	FALSE	UNK	MALE	MULT	MALE-MULT
SB_M_21	11.41	0.00	0.00	1.63	0.00	1.63	8.15	0.00	0.00	0.00	8.15	3.26	0.00	0.00	0.00	BUSINESS; PRINCIPAL	ABRAHAM MOMMA REENSTIERNA	CM	"ABRAHAM MOMMA REENSTIERNA", "CM"	1668	1665-1669	1660-1669	1623	1633	1600-1640	1600-1640	TRUE	TRUE	FALSE	FALSE	MALE	MALE	MALE-MALE
SB_M_211	8.15	0.00	0.00	0.00	0.00	1.63	3.26	0.00	3.26	0.00	4.89	3.26	0.00	0.00	0.00	BUSINESS; PRINCIPAL	JOACHIM PÖTTER-LILLIENHOFF & HENRIK THUEN	LM & PJ	"JOACHIM PÖTTER-LILLIENHOFF & HENRIK THUEN", "LM & PJ"	1672	1670-1674	1670-1679	MULT	MULT	1600-1640	1600-1640	TRUE	TRUE	FALSE	FALSE	MALE	MULT	MALE-MULT
SB_M_213	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	BUSINESS; PRINCIPAL	WILLEM MOMMA	LM & PJ	"WILLEM MOMMA", "LM & PJ"	1672	1670-1674	1670-1679	1601	MULT	1600-1640	1600-1640	TRUE	TRUE	FALSE	TRUE	MALE	MULT	MALE-MULT
SB_M_215	1.63	0.00	0.00	0.00	0.00	1.63	0.00	0.00	0.00	0.00	1.63	0.00	0.00	0.00	0.00	BUSINESS; PRINCIPAL	STEVEN DE GEER	LM & PJ	"STEVEN DE GEER", "LM & PJ"	1672	1670-1674	1670-1679	1629	MULT	1600-1640	1600-1640	TRUE	TRUE	FALSE	FALSE	MALE	MULT	MALE-MULT
SB_M_217	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	BUSINESS; PRINCIPAL	STEVEN DE GEER	LM & PJ	"STEVEN DE GEER", "LM & PJ"	1672	1670-1674	1670-1679	1629	MULT	1600-1640	1600-1640	TRUE	TRUE	FALSE	FALSE	MALE	MULT	MALE-MULT
SB_M_222	1.63	0.00	0.00	0.00	0.00	0.00	1.63	0.00	0.00	0.00	1.63	0.00	0.00	0.00	0.00	BUSINESS; PRINCIPAL	HENDRIK CLETCHER	LM	"HENDRIK CLETCHER", "LM"	1674	1670-1674	1670-1679	1623	1637	1600-1640	1600-1640	TRUE	TRUE	FALSE	FALSE	MALE	FEMALE	MALE-FEMALE
SB_M_224	1.63	0.00	0.00	0.00	0.00	1.63	0.00	0.00	0.00	0.00	1.63	0.00	0.00	0.00	0.00	BUSINESS; PRINCIPAL	STEVEN DE GEER	LM	"STEVEN DE GEER", "LM"	1675	1675-1679	1670-1679	1629	1637	1600-1640	1600-1640	TRUE	TRUE	FALSE	FALSE	MALE	FEMALE	MALE-FEMALE
SB_M_226	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	BUSINESS; PRINCIPAL	STEVEN DE GEER	LM	"STEVEN DE GEER", "LM"	1675	1675-1679	1670-1679	1629	1637	1600-1640	1600-1640	TRUE	TRUE	FALSE	FALSE	MALE	FEMALE	MALE-FEMALE
SB_M_227	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	BUSINESS; PRINCIPAL	SAMUEL VAN BREDA	LM	"SAMUEL VAN BREDA", "LM"	1675	1675-1679	1670-1679	UNK	1637	UNK	1600-1640	UNK	UNK	FALSE	UNK	MALE	FEMALE	MALE-FEMALE
