NR	SENDER	ADDRESSEE	SENDER-ADDRESSEE_PAIRS	DATE	YEAR	LANGUAGE	GENDER_SENDER	GENDER_ADDRESSEE	GENDER_PAIR	CONNECTION_TYPE	GENERATION_SENDER	GENERATION_ADDRESSEE	SENDER_IS_OLDER	SENDER_OVER_40	ADDRESSEE_OVER_40	AGE_GAP_OVER_20	AGE_GAP	PAGE	LENGTH	TOKEN_ID	REL_TOKEN_POS	QUERY	LEFT	HIT	RIGHT
m-d_59	THOMAS WRIGHT	CHARLES MARESCOE	"THOMAS WRIGHT", "CHARLES MARESCOE"	17 DECEMBER 1668		ENGLISH	MALE	MALE	"MALE", "MALE"	BUSINESS; CORRESPONDENT	UNK	1633	UNK	UNK	UNK	UNK		259	454	m-d_59.436_436	96.04	god	best I can, and in the spring I cann send you your leade from Stockton either to London or to Holland, as you thinke good. Soe with my prayers to	God	for you and yours, with my servis presented to you, I remain, Sir, your servant to
m-d_62	ABRAHAM KOCK-CRONSTRÖM	CHARLES MARESCOE	"ABRAHAM KOCK-CRONSTRÖM", "CHARLES MARESCOE"	[12?] DECEMBER 1668		DUTCH	MALE	MALE	"MALE", "MALE"	BUSINESS; PRINCIPAL	1640	1633	FALSE	UNK	UNK	FALSE	7	261	439	m-d_62.64_64	14.58	god	Hungary plates consigned to you aboard Gerret Laurens, which I hope you have received. Since then the ship has departed and as it had a following wind I hope, with	God’s	help, it has arrived in [England]. Furthermore, Mr Hansen has returned from England, assuring me that you have shown yourself very favourably inclined to administer my affairs over there, and
m-d_63	JACOB MOMMA REENSTIERNA	CHARLES MARESCOE	"JACOB MOMMA REENSTIERNA", "CHARLES MARESCOE"	I4 AUGUST 1668		DUTCH	MALE	MALE	"MALE", "MALE"	BUSINESS; PRINCIPAL	1625	1633	TRUE	UNK	UNK	FALSE	8	262	442	m-d_63.43_43	9.73	god	nearly completed my visits to Ösel and Gotland and have put everything in order on both islands, so I only need a favourable wind to complete my journey back to	Sweden—God	grant me a speedy voyage! This letter serves mainly to say that I have, lying here in Slite harbour, two Dutch ships which came from Portugal with salt. The ships
m-d_63	JACOB MOMMA REENSTIERNA	CHARLES MARESCOE	"JACOB MOMMA REENSTIERNA", "CHARLES MARESCOE"	I4 AUGUST 1668		DUTCH	MALE	MALE	"MALE", "MALE"	BUSINESS; PRINCIPAL	1625	1633	TRUE	UNK	UNK	FALSE	8	262	442	m-d_63.378_378	85.52	god	well and if Dutch ships can freely come to [England] with such goods next year I am thinking of sending 10 to 12 ships- lading of timber. May the Lord	God	grant you good health, &c. [P.S.] I should like to know how much corn sells for in [London], what the expenses are and how the measures compare with Dutch measures,
m-d_63	JACOB MOMMA REENSTIERNA	CHARLES MARESCOE	"JACOB MOMMA REENSTIERNA", "CHARLES MARESCOE"	I4 AUGUST 1668		DUTCH	MALE	MALE	"MALE", "MALE"	BUSINESS; PRINCIPAL	1625	1633	TRUE	UNK	UNK	FALSE	8	262	442	m-d_63.377_377	85.29	lord	sells well and if Dutch ships can freely come to [England] with such goods next year I am thinking of sending 10 to 12 ships- lading of timber. May the	Lord	God grant you good health, &c. [P.S.] I should like to know how much corn sells for in [London], what the expenses are and how the measures compare with Dutch
m-d_64	SIR EDWARD WALKER	CHARLES MARESCOE	"SIR EDWARD WALKER", "CHARLES MARESCOE"	15 JANUARY 1669		ENGLISH	MALE	MALE	"MALE", "MALE"	BUSINESS; CORRESPONDENT	1612	1633	TRUE	UNK	UNK	TRUE	21	262	189	m-d_64.13_13	6.88	lord	Sir, ‘Whereas the matter in difference between the Resident of Sweden and the	Lord	Mayor and Aldermen of the City of London concerning the duty of waterbaylage is appointed to be heard at this board on Wednesday the 20th of this instant January; And
m-d_64	SIR EDWARD WALKER	CHARLES MARESCOE	"SIR EDWARD WALKER", "CHARLES MARESCOE"	15 JANUARY 1669		ENGLISH	MALE	MALE	"MALE", "MALE"	BUSINESS; CORRESPONDENT	1612	1633	TRUE	UNK	UNK	TRUE	21	262	189	m-d_64.145_145	76.72	lord	nine in the morning, to testifye their knowledge in the cause afore-said, whereof thei nor any of them may faile at their peril. The Resident hath disned today at my	Lord	Carlisle’s and is not yet come in, and (as I heare) overladen with liquor, soe that this night I cannot return to you, nor bring either bill nor acquittance. In
m-d_65	TAR COMPANY DIRECTORS	CHARLES MARESCOE	"TAR COMPANY DIRECTORS", "CHARLES MARESCOE"	19 DECEMBER 1668		DUTCH	MALE	MALE	"MALE", "MALE"	BUSINESS; PRINCIPAL	MULT	1633	MULT	MULT	UNK	UNK		263	769	m-d_65.460_460	59.82	god	await your favourable response to this, never doubting in the least that you will assist us, and request that you correspond with Mr Simons about it. In the meanwhile may	God	bless and protect you. [P.S.] The moment we finished this we immediately received your letter of the 20th past with the sale account of goods from Hans Teunissen and Alexander
m-d_65	TAR COMPANY DIRECTORS	CHARLES MARESCOE	"TAR COMPANY DIRECTORS", "CHARLES MARESCOE"	19 DECEMBER 1668		DUTCH	MALE	MALE	"MALE", "MALE"	BUSINESS; PRINCIPAL	MULT	1633	MULT	MULT	UNK	UNK		263	769	m-d_65.699_699	90.9	god	from Jolle Tiersen has been mostly sold and that you can see your way to disposing of the remainder from the Suyderstrom. Please sell it for whatever it will fetch.	God	willing, we shall send you a consignment as soon as the waters are open again and in order to do so have already chartered all the necessary ships. With regard
m-d_65	TAR COMPANY DIRECTORS	CHARLES MARESCOE	"TAR COMPANY DIRECTORS", "CHARLES MARESCOE"	19 DECEMBER 1668		DUTCH	MALE	MALE	"MALE", "MALE"	BUSINESS; PRINCIPAL	MULT	1633	MULT	MULT	UNK	UNK		263	769	m-d_65.514_514	66.84	lord	of goods from Hans Teunissen and Alexander Davidson which we will have checked over, let you know our findings and then record our agreement. We were sorry to see that	Lord	Leyonbergh was unable to procure freedom for the ships and that the Beata and St Anna have also departed for Rochelle. We greatly regret that. We had always had high
m-d_66	JEAN FREYHOFF	CHARLES MARESCOE	"JEAN FREYHOFF", "CHARLES MARESCOE"	10 JANUARY 1669		FRENCH	MALE	MALE	"MALE", "MALE"	BUSINESS; CORRESPONDENT	UNK	1633	UNK	UNK	UNK	UNK		265	684	m-d_66.57_57	8.33	dieu	des 511 saumons ou pieces de plomb que vous avez fait charger pour vostre conte a Bristoll par Mons. Wm Browne a bord de Capitaine Thomas Cooke a moi addresse.	Dieu	ayant amene ledit vaisseau a sauvete je feray tout devoir pour en procurer une vente avantageuse, mais a vous dire ce quej’en croy je doute fort que j’en puisse faire
m-d_68	JOHN BARCKMAN LEYONBERGH	CHARLES MARESCOE	"JOHN BARCKMAN LEYONBERGH", "CHARLES MARESCOE"	22 JANUARY 1669		FRENCH	MALE	MALE	"MALE", "MALE"	BUSINESS; PRINCIPAL	1625	1633	TRUE	UNK	UNK	FALSE	8	267	135	m-d_68.88_88	65.19	dieu	Mr Thomas.(1) S’il y a quelque autre chose a faire, vous n’avez qu’a m’en advertir. Je n’oublié pas l’affaire de Suderstroom, et j’en tacheray d’en venir a bout du main.	Adieu.	Votre tres humble serviteur, [P.S.] Monsieur, voicy une lettre pour le pére de ce gentilhomme qui m’a baillé la lettre de change. Je vous supplie de l’envoyer. J’espére que le
m-d_70	JAN VAN SAVELANT	CHARLES MARESCOE	"JAN VAN SAVELANT", "CHARLES MARESCOE"	24 DECEMBER 1668		DUTCH	MALE	MALE	"MALE", "MALE"	BUSINESS; PRINCIPAL	1603	1633	TRUE	UNK	UNK	TRUE	30	268	375	m-d_70.174_174	46.4	god	for bad debts, but I think it is too risky for me to bear bad debts in return for 6 per cent rebate on goods sold at 6 months time.	God	knows, I have had my share of bad debts in [London] and the effects of the great Fire of [London] begin to emerge now as in cases such as Scherley(2)
m-d_71	WILLIAM BROWNE	CHARLES MARESCOE	"WILLIAM BROWNE", "CHARLES MARESCOE"	6 FEBRUARY 1669		ENGLISH	MALE	MALE	"MALE", "MALE"	BUSINESS; AGENT	UNK	1633	UNK	UNK	UNK	UNK		268	382	m-d_71.271_271	70.94	father	upwards, boards of about 10 foote longe and about 10 inches over, soe if you could without much difficulty procure a ship of about 200 tuns betweene your selfe, my	father-in-law	and my selfe we would hould for her in thirds between us, but it must be a cheape vessell at freight and ifa strainger be sure it be one of
m-d_73	PETER RULAND	CHARLES MARESCOE	"PETER RULAND", "CHARLES MARESCOE"	9 FEBRUARY 1669		DUTCH	MALE	MALE	"MALE", "MALE"	BUSINESS; CLIENT	UNK	1633	UNK	UNK	UNK	UNK		270	453	m-d_73.73_73	16.11	god	ship St_Jan Battista, of which you wrote, has since arrived in the Texel with this favourable wind and the cargo has come to a profitable market at Amsterdam, for which	God	must be thanked, for I was not a little afraid that it would be frozen in. For the last 14 days the ice has been melting so that the Elbe
m-d_73	PETER RULAND	CHARLES MARESCOE	"PETER RULAND", "CHARLES MARESCOE"	9 FEBRUARY 1669		DUTCH	MALE	MALE	"MALE", "MALE"	BUSINESS; CLIENT	UNK	1633	UNK	UNK	UNK	UNK		270	453	m-d_73.450_450	99.34	god	high. Large quantities have reached Marseille and they are cheap there so I consider that those in London are as high as they will be. Wherewith I commend you to	God’s	protection,
m-d_75	WILLEM MOMMA	CHARLES MARESCOE	"WILLEM MOMMA", "CHARLES MARESCOE"	14 FEBRUARY 1669		DUTCH	MALE	MALE	"MALE", "MALE"	BUSINESS; PRINCIPAL	1601	1633	TRUE	UNK	UNK	TRUE	32	271	371	m-d_75.365_365	98.38	god	a good price and remit the proceeds to Messrs Van Baerle who are accustomed to settling my accounts on the last day of May. Closing herewith, I commend you to	God’s	protection, with hearty greetings,
m-d_76	DOMINICUS VAN UFFELE & BARTHOLDUS BECKMAN	CHARLES MARESCOE	"DOMINICUS VAN UFFELE & BARTHOLDUS BECKMAN", "CHARLES MARESCOE"	9 MARCH 1669		DUTCH	MALE	MALE	"MALE", "MALE"	BUSINESS; CLIENT	MULT	1633	MULT	MULT	UNK	UNK		272	224	m-d_76.123_123	54.91	lord	our account, a Bisalt diamond with the first English ships from Surat. According to common rumour, the English East India Company ships are expected in the month of May—may the	Lord	bring them in safety!—and we hope to hear in due course that you have safely received what is coming for us. We shall be glad to receive news of the
m-d_81	DEBORA VAN RUYFF	CHARLES MARESCOE	"DEBORA VAN RUYFF", "CHARLES MARESCOE"	16 MARCH 1669		DUTCH	FEMALE	MALE	"FEMALE", "MALE"	BUSINESS; PRINCIPAL	1616	1633	TRUE	UNK	UNK	FALSE	17	276	254	m-d_81.107_107	42.13	god	the load from the Halve Maen will also be sold, and will await the account by your next and also expect to hear that you have remitted the proceeds. If	God	permits, I intend to send you a good quantity with the first ships in the spring. I shall first send you a batch of voyage and broad iron. I trust
m-d_81	DEBORA VAN RUYFF	CHARLES MARESCOE	"DEBORA VAN RUYFF", "CHARLES MARESCOE"	16 MARCH 1669		DUTCH	FEMALE	MALE	"FEMALE", "MALE"	BUSINESS; PRINCIPAL	1616	1633	TRUE	UNK	UNK	FALSE	17	276	254	m-d_81.250_250	98.43	god	even if they have been built elsewhere, for it would otherwise be difficult and inconvenient as most of the ships onc hears of here were built abroad. With cordial regards,	God	protect you,
m-d_85	NICHOLAS PREUS	CHARLES MARESCOE	"NICHOLAS PREUS", "CHARLES MARESCOE"	28 APRIL 1669		DUTCH	MALE	MALE	"MALE", "MALE"	BUSINESS; CORRESPONDENT	UNK	1633	UNK	UNK	UNK	UNK		278	310	m-d_85.72_72	23.23	god	as on the 20th from about 4.00 o'clock in the afternoon until the following morning, about three-quarters of the town was laid in ashes by a raging fire, by which	God	knows I suffered great loss. May the good God richly give back what he has taken away! I am now living in the country about three- quarters of a mile
m-d_85	NICHOLAS PREUS	CHARLES MARESCOE	"NICHOLAS PREUS", "CHARLES MARESCOE"	28 APRIL 1669		DUTCH	MALE	MALE	"MALE", "MALE"	BUSINESS; CORRESPONDENT	UNK	1633	UNK	UNK	UNK	UNK		278	310	m-d_85.81_81	26.13	god	the afternoon until the following morning, about three-quarters of the town was laid in ashes by a raging fire, by which God knows I suffered great loss. May the good	God	richly give back what he has taken away! I am now living in the country about three- quarters of a mile from the town which I visit 2 or 3
m-d_85	NICHOLAS PREUS	CHARLES MARESCOE	"NICHOLAS PREUS", "CHARLES MARESCOE"	28 APRIL 1669		DUTCH	MALE	MALE	"MALE", "MALE"	BUSINESS; CORRESPONDENT	UNK	1633	UNK	UNK	UNK	UNK		278	310	m-d_85.200_200	64.52	god	something could be done. Since the confiscation of my ships in Amsterdam one misfortune has followed another, so that in two years I have suffered about RD 19.000 loss, although	God	be thanked I can and will give each his due, but unless I can obtain a little credit through the help of good friends here and abroad I shall have
m-d_85	NICHOLAS PREUS	CHARLES MARESCOE	"NICHOLAS PREUS", "CHARLES MARESCOE"	28 APRIL 1669		DUTCH	MALE	MALE	"MALE", "MALE"	BUSINESS; CORRESPONDENT	UNK	1633	UNK	UNK	UNK	UNK		278	310	m-d_85.293_293	94.52	god	you with goods and repay you with interest, and be assured that I would honourably support you in everything. I began my business with nothing and in a few years	God	blessed me. I hope He never takes from me His generous hand. With heartiest regards,
m-d_86	BENJAMIN NEWLAND	CHARLES MARESCOE	"BENJAMIN NEWLAND", "CHARLES MARESCOE"	7 JUNE 1669		ENGLISH	MALE	MALE	"MALE", "MALE"	BUSINESS; CORRESPONDENT	1633	1633	FALSE	UNK	UNK	FALSE	0	279	292	m-d_86.45_45	15.41	god	the last post. I have yours 5 inst. The inclosed bill for £50 18s 1 drawne p. Mr Claessen at Rochell I doe returne you inclosed and accepted and shall	God	willing provide the money in your hands by the time it falls due of which please to acquaint the concerned. As touching pitch and tarr for which you sende me
m-d_86	BENJAMIN NEWLAND	CHARLES MARESCOE	"BENJAMIN NEWLAND", "CHARLES MARESCOE"	7 JUNE 1669		ENGLISH	MALE	MALE	"MALE", "MALE"	BUSINESS; CORRESPONDENT	1633	1633	FALSE	UNK	UNK	FALSE	0	279	292	m-d_86.266_266	91.1	father	hope you would have me noe looser, not to benefitt yourself. When it arrives I shall give you notice. The Frances, one which you insured for me and for my	father	Salesbury,(2) is arrived. Noe newes worth your notice, so I rest. I shall pay the freight of the pitch and tarr and the custome.
m-d_86	BENJAMIN NEWLAND	CHARLES MARESCOE	"BENJAMIN NEWLAND", "CHARLES MARESCOE"	7 JUNE 1669		ENGLISH	MALE	MALE	"MALE", "MALE"	BUSINESS; CORRESPONDENT	1633	1633	FALSE	UNK	UNK	FALSE	0	279	292	m-d_86.291_291	99.66	dieu	for me and for my father Salesbury,(2) is arrived. Noe newes worth your notice, so I rest. I shall pay the freight of the pitch and tarr and the custome.	Adieu.’	
m-d_89	JOACHIM PÖTTER-LILLIENHOFF & HENRIK THUEN	CHARLES MARESCOE	"JOACHIM PÖTTER-LILLIENHOFF & HENRIK THUEN", "CHARLES MARESCOE"	12 JUNE 1669		DUTCH	MALE	MALE	"MALE", "MALE"	BUSINESS; PRINCIPAL	MULT	1633	MULT	MULT	UNK	UNK		280	339	m-d_89.132_132	38.94	god	you can commend the iron to your friend there. Next week he will take in the rest of his burthen of pitch and tar and then, in the name of	God,	depart. We have also loaded in Pieter Klunder’s ship 661 bars, Slb. 122.11 1/2 of the same kind of ordinary, 2-inch broad bar iron sent to Bristol. That ship will
m-d_90	TAR COMPANY DIRECTORS	CHARLES MARESCOE	"TAR COMPANY DIRECTORS", "CHARLES MARESCOE"	19 JUNE 1669		DUTCH	MALE	MALE	"MALE", "MALE"	BUSINESS; PRINCIPAL	MULT	1633	MULT	MULT	UNK	UNK		281	277	m-d_90.202_202	72.92	god	Anderson consigned to [London] by our preceding letter; herewith goes that of Swen Rasmussen, consigned to Bristol, having with him 4o lasts of tar and 30 lasts of pitch. May	God	bring him and the rest in safety. We shall advise you about the insurance hereafter. We have seen to it that the barrels of tar and pitch are in good
m-d_91	JOACHIM PÖTTER-LILLIENHOFF & HENRIK THUEN	CHARLES MARESCOE	"JOACHIM PÖTTER-LILLIENHOFF & HENRIK THUEN", "CHARLES MARESCOE"	19 JUNE 1669		DUTCH	MALE	MALE	"MALE", "MALE"	BUSINESS; PRINCIPAL	MULT	1633	MULT	MULT	UNK	UNK		281	291	m-d_91.105_105	36.08	lord	vizt.—in the ship called d’Vergoute Steeren, Capt. Pieter Klunder: We herewith confirm our previous order to insure it for fifteen hundred rixdollars. The said ship is to go to Bristol—the	Lord	protect him —and the other two are coming to [London]. The ships are lying ready and will depart by next week. In the St Anna there will also be loaded
m-d_91	JOACHIM PÖTTER-LILLIENHOFF & HENRIK THUEN	CHARLES MARESCOE	"JOACHIM PÖTTER-LILLIENHOFF & HENRIK THUEN", "CHARLES MARESCOE"	19 JUNE 1669		DUTCH	MALE	MALE	"MALE", "MALE"	BUSINESS; PRINCIPAL	MULT	1633	MULT	MULT	UNK	UNK		281	291	m-d_91.162_162	55.67	god	will also be loaded next week 600 bars and we hope to send you the invoice by our next, as well as of what has been loaded at Gothenburg. May	God	grant that these wares maintain their repute. You are urged to see that the varieties of iron specified above are cach kept to their appropriate place as the iron is
m-d_91	JOACHIM PÖTTER-LILLIENHOFF & HENRIK THUEN	CHARLES MARESCOE	"JOACHIM PÖTTER-LILLIENHOFF & HENRIK THUEN", "CHARLES MARESCOE"	19 JUNE 1669		DUTCH	MALE	MALE	"MALE", "MALE"	BUSINESS; PRINCIPAL	MULT	1633	MULT	MULT	UNK	UNK		281	291	m-d_91.287_287	98.63	god	if it were your own. We long to hear how Peter Simons, who has now arrived at Amsterdam, has satisfied everyone—we hope everyone will be content. Wherewith our cordial greetings,	God	protect you,
m-d_98	ABRAHAM MOMMA REENSTIERNA	CHARLES MARESCOE	"ABRAHAM MOMMA REENSTIERNA", "CHARLES MARESCOE"	14 JULY 1669		DUTCH	MALE	MALE	"MALE", "MALE"	BUSINESS; PRINCIPAL	1623	1633	TRUE	UNK	UNK	FALSE	10	286	473	m-d_98.240_240	50.74	god	remains there at a good price. You will have learned from my previous letter what I have sent to you, and I hope the ship is now well out to	sea—God	bring him soon in safety. I have also noted the price of copper- wire, copper-sheets and rods, and it will serve for my guidance. Swedish-built ships to carry timberware from
m-d_99	JOACHIM PÖTTER-LILLIENHOFF & HENRIK THUEN	CHARLES MARESCOE	"JOACHIM PÖTTER-LILLIENHOFF & HENRIK THUEN", "CHARLES MARESCOE"	17 JULY 1669		DUTCH	MALE	MALE	"MALE", "MALE"	BUSINESS; PRINCIPAL	MULT	1633	MULT	MULT	UNK	UNK		287	450	m-d_99.43_43	9.56	lord	since then we have received yours of the 11th and 18th past, to which this serves as a reply. You will do us a kindness if you will show my	lord	Helmfeldt’s son(1) all courtesy if he calls, for we do not doubt that before the receipt of this Teunis Clopstock and Pieter Klunder will have arrived safely at [London] as
m-d_99	JOACHIM PÖTTER-LILLIENHOFF & HENRIK THUEN	CHARLES MARESCOE	"JOACHIM PÖTTER-LILLIENHOFF & HENRIK THUEN", "CHARLES MARESCOE"	17 JULY 1669		DUTCH	MALE	MALE	"MALE", "MALE"	BUSINESS; PRINCIPAL	MULT	1633	MULT	MULT	UNK	UNK		287	450	m-d_99.79_79	17.56	god	he calls, for we do not doubt that before the receipt of this Teunis Clopstock and Pieter Klunder will have arrived safely at [London] as well as Swen Rassmussen at	Bristol—God	willing! We commend to you the sale of our iron as if it were your own. Enclosed herewith is the bill of lading of further iron laden in the ship
m-d_99	JOACHIM PÖTTER-LILLIENHOFF & HENRIK THUEN	CHARLES MARESCOE	"JOACHIM PÖTTER-LILLIENHOFF & HENRIK THUEN", "CHARLES MARESCOE"	17 JULY 1669		DUTCH	MALE	MALE	"MALE", "MALE"	BUSINESS; PRINCIPAL	MULT	1633	MULT	MULT	UNK	UNK		287	450	m-d_99.356_356	79.11	god	had so many claims on the Tar Company here he should have been able to obtain the necessary means, and we are heartily sorry that you are so deeply involved.	God	knows, we would have watched out better for you if we had known. You can expect a good quantity of iron from Gothenburg, although it is taking so long that
m-d_101	TAR COMPANY DIRECTORS	CHARLES MARESCOE	"TAR COMPANY DIRECTORS", "CHARLES MARESCOE"	24 JULY 1669		DUTCH	MALE	MALE	"MALE", "MALE"	BUSINESS; PRINCIPAL	MULT	1633	MULT	MULT	UNK	UNK		289	476	m-d_101.259_259	54.41	god	chartered two others for [England], that is—captain Erick Anderson Brandt, of the schuit Fortuna, and captain [blank]. The former will have his cargo aboard within three days and the other,	God	willing, will be cleared within eight days, so we hope to send the bills of lading by our next letter. We are doing our best to obtain further ships and
