Filename,File number,Page left,Page top,Page right,Page bottom,Line id,Line,Confidence,Average,Standard deviation,Line left,Line top,Line right,Line bottom
IMG_2022_07_05_15_41_07L.jpg,506,0,0,1667,2594,line_1_21,"about 240 dollars. Brass-wire is at 295 dollars; ordinary fine iron, 30 dollars; St Ubes salt, 12","[96, 96, 93, 76, 96, 96, 96, 95, 95, 96, 96, 95, 96, 93, 92, 94, 81]",93.06,5.7,291,912,1550,947
IMG_2022_07_05_15_41_07L.jpg,506,0,0,1667,2594,line_1_22,"dollars per ton. If there is anything in which I can be of service I would be delighted,","[96, 96, 96, 96, 96, 96, 96, 96, 97, 95, 96, 96, 96, 96, 92, 96, 96, 96]",95.78,1.0,291,953,1551,991
IMG_2022_07_05_15_41_07L.jpg,506,0,0,1667,2594,line_1_23,"wherewith I remain, with friendly regards, &c.","[96, 96, 96, 96, 96, 93, 92]",95.0,1.73,291,993,943,1028
IMG_2022_07_05_15_41_07L.jpg,506,0,0,1667,2594,line_1_24,"1 This was Jacob Momma-Reenstierna, who died on the 27th of March, 1678, in Norrkdping, and was buried","[92, 95, 96, 92, 88, 97, 96, 96, 96, 96, 96, 96, 95, 93, 56, 95, 95, 96]",92.56,9.38,323,1052,1554,1083
IMG_2022_07_05_15_41_07L.jpg,506,0,0,1667,2594,line_1_25,there in the German church.,"[96, 96, 96, 96, 95]",95.8,0.45,292,1086,608,1110
IMG_2022_07_05_15_41_07L.jpg,506,0,0,1667,2594,line_1_26,23 May 6 8,"[95, 94, 54, 45]",72.0,26.24,1412,1206,1558,1245
IMG_2022_07_05_15_41_07L.jpg,506,0,0,1667,2594,line_1_27,23 May,"[96, 96]",96.0,0.0,1412,1243,1504,1272
IMG_2022_07_05_15_41_07L.jpg,506,0,0,1667,2594,line_1_28,G. RICHARDS to JD,"[91, 96, 96, 96]",94.75,2.5,294,1288,581,1311
IMG_2022_07_05_15_41_07L.jpg,506,0,0,1667,2594,line_1_29,BILBAO 13 MAY 1678,"[96, 42, 95, 96]",82.25,26.84,295,1322,1557,1350
IMG_2022_07_05_15_41_07L.jpg,506,0,0,1667,2594,line_1_30,"‘Sir, [have now before me yours of the rsth April noteing you had received your proportion","[94, 66, 96, 96, 96, 96, 96, 92, 87, 93, 93, 96, 96, 96, 96, 96]",92.81,7.56,296,1399,1559,1436
IMG_2022_07_05_15_41_07L.jpg,506,0,0,1667,2594,line_1_31,"of what I remited Sir John by Wood. I have since sent you 1,000 barrs more by Pooke and","[96, 96, 92, 92, 96, 96, 96, 96, 95, 96, 96, 96, 96, 92, 92, 97, 93, 93, 96]",94.84,1.8,296,1439,1560,1477
IMG_2022_07_05_15_41_07L.jpg,506,0,0,1667,2594,line_1_32,"Foreland, who I hope are by this time neer home. Of Helman and Roaches arryval I have","[96, 96, 95, 95, 96, 96, 96, 93, 93, 96, 93, 91, 95, 93, 93, 96, 96]",94.65,1.62,297,1480,1561,1518
IMG_2022_07_05_15_41_07L.jpg,506,0,0,1667,2594,line_1_33,acquainted you. Your callicoes by them shal be disposed of for your most advantage as also,"[96, 96, 93, 92, 97, 96, 96, 96, 96, 97, 96, 96, 96, 96, 96, 96]",95.69,1.3,296,1520,1562,1561
IMG_2022_07_05_15_41_07L.jpg,506,0,0,1667,2594,line_1_34,"those Sir John hath now loaden in Martin and Wood, God sending them safe. The account of","[96, 95, 95, 95, 93, 93, 96, 96, 96, 96, 96, 96, 96, 96, 94, 94, 96]",95.24,1.09,297,1561,1568,1602
IMG_2022_07_05_15_41_07L.jpg,506,0,0,1667,2594,line_1_35,"your former narrow bafts and long cloth I hope to send you speedily, which wil render","[96, 96, 93, 89, 96, 95, 95, 95, 95, 96, 96, 96, 96, 96, 96, 96]",95.12,1.82,297,1601,1563,1644
IMG_2022_07_05_15_41_07L.jpg,506,0,0,1667,2594,line_1_36,reasonable wel. Of your bayes I have as yet sold only 4 bales. The rest shal be disposed of,"[96, 96, 96, 93, 92, 96, 96, 93, 93, 96, 96, 96, 95, 95, 96, 96, 96, 95, 95]",95.11,1.33,296,1641,1569,1682
IMG_2022_07_05_15_41_07L.jpg,506,0,0,1667,2594,line_1_37,"against the next ships arryve, for I perceive that commodity goes falling at home. What I can","[96, 90, 90, 93, 92, 96, 96, 96, 95, 95, 82, 96, 95, 95, 94, 87, 87]",92.65,4.12,297,1683,1564,1726
IMG_2022_07_05_15_41_07L.jpg,506,0,0,1667,2594,line_1_38,principlely recommend to you from Holland are barraganen from Valentia* which wil cost,"[92, 96, 96, 97, 96, 96, 93, 91, 93, 67, 96, 96, 96]",92.69,7.95,297,1724,1565,1767
IMG_2022_07_05_15_41_07L.jpg,506,0,0,1667,2594,line_1_39,there about 38 a 40 florins per piece. There wil be shipping from Holland comeing hether,"[96, 96, 96, 96, 95, 90, 96, 95, 96, 96, 96, 95, 96, 96, 93, 93]",95.06,1.69,298,1765,1566,1804
IMG_2022_07_05_15_41_07L.jpg,506,0,0,1667,2594,line_1_40,about 2 month hence or something more. Sir John wil get wel by his cinamont but when,"[96, 96, 96, 96, 96, 96, 96, 95, 95, 96, 96, 96, 96, 93, 92, 96, 97]",95.53,1.23,298,1806,1566,1846
IMG_2022_07_05_15_41_07L.jpg,506,0,0,1667,2594,line_1_41,t’was bought in the exchange went at 36s 6g or higher: now I hear its fallen to 34s—is a great,"[59, 96, 96, 96, 96, 94, 93, 95, 85, 96, 96, 96, 94, 96, 96, 96, 93, 91, 96, 96]",92.8,8.39,299,1848,1567,1889
IMG_2022_07_05_15_41_07L.jpg,506,0,0,1667,2594,line_1_42,difference. In case of warr shipping from Hambourgh hether wil runn great danger unless,"[85, 93, 93, 92, 92, 96, 93, 92, 93, 93, 92, 96, 96, 94]",92.86,2.71,299,1888,1568,1928
IMG_2022_07_05_15_41_07L.jpg,506,0,0,1667,2594,line_1_43,they come for the Downes and thence with English or Dutch convoy. Hetherto our English,"[96, 96, 96, 96, 96, 95, 96, 96, 96, 96, 95, 92, 92, 96, 96]",95.33,1.4,300,1929,1567,1972
IMG_2022_07_05_15_41_07L.jpg,506,0,0,1667,2594,line_1_44,shipping have bin inployed in that trade but ifa breach follow with France it wil meet with a,"[96, 96, 93, 93, 96, 96, 96, 92, 92, 95, 95, 96, 96, 95, 96, 95, 95, 95]",94.89,1.41,300,1971,1569,2013
IMG_2022_07_05_15_41_07L.jpg,506,0,0,1667,2594,line_1_45,great obstruction. Then waxx may rise here and I beleive fall at Hambourgh. It must be that,"[96, 95, 93, 93, 96, 96, 94, 96, 96, 93, 96, 93, 92, 96, 96, 95, 95]",94.76,1.44,301,2012,1570,2054
IMG_2022_07_05_15_41_07L.jpg,506,0,0,1667,2594,line_1_46,"with 3 seales, whereof I observe Mr Boverie sends considerable parcels from London. The","[95, 93, 87, 95, 95, 96, 93, 88, 96, 96, 96, 96, 96, 96]",94.14,3.01,301,2053,1571,2092
IMG_2022_07_05_15_41_07L.jpg,506,0,0,1667,2594,line_1_47,freight from Hambourgh to London is but little and from London hether very reasonable.,"[96, 93, 92, 97, 96, 96, 96, 79, 96, 96, 93, 91, 96, 95]",93.71,4.61,303,2095,1570,2137
IMG_2022_07_05_15_41_07L.jpg,506,0,0,1667,2594,line_1_48,What comes directly from Hambro wil cost more freight and if the custome in England be,"[96, 96, 96, 93, 92, 95, 95, 96, 96, 96, 96, 96, 96, 96, 96, 96]",95.44,1.21,302,2136,1572,2176
IMG_2022_07_05_12_05_28L.jpg,ONNUTTIG,0,0,1531,2557,line_1_1,"The Marescoe-David Letters, 1668—1680","[93, 92, 93, 89]",91.75,1.89,532,152,1020,184
IMG_2022_07_05_12_05_28L.jpg,ONNUTTIG,0,0,1531,2557,line_1_2,"H. Cletcher, Axbergshamer, 22 May.","[89, 93, 93, 96, 96]",93.4,2.88,295,224,728,258
IMG_2022_07_05_12_05_28L.jpg,ONNUTTIG,0,0,1531,2557,line_1_3,"J. A. Fonck, Hamburg, 1 June.","[96, 92, 92, 95, 94, 94]",93.83,1.6,290,262,650,295
IMG_2022_07_05_12_05_28L.jpg,ONNUTTIG,0,0,1531,2557,line_1_4,"Widow Berenberg & Co., Hamburg, 4 June.","[93, 92, 93, 93, 96, 96, 96]",94.14,1.77,296,298,820,331
IMG_2022_07_05_12_05_28L.jpg,ONNUTTIG,0,0,1531,2557,line_1_5,"Reinholt Garlinghoff, Hamburg, 8 June.","[89, 92, 96, 96, 96]",93.8,3.19,295,335,760,367
IMG_2022_07_05_12_05_28L.jpg,ONNUTTIG,0,0,1531,2557,line_1_6,"Johannes de Geer, Stockholm, 26 May.","[96, 96, 96, 96, 97, 96]",96.17,0.41,290,371,748,404
IMG_2022_07_05_12_05_28L.jpg,ONNUTTIG,0,0,1531,2557,line_1_7,"J. A. Fonck, Hamburg, 25 June.","[96, 90, 90, 95, 95, 96]",93.67,2.88,289,408,661,441
IMG_2022_07_05_12_05_28L.jpg,ONNUTTIG,0,0,1531,2557,line_1_8,"C. Bene, Hamburg, 25 June.","[92, 96, 96, 93, 96]",94.6,1.95,293,444,622,477
IMG_2022_07_05_12_05_28L.jpg,ONNUTTIG,0,0,1531,2557,line_1_9,"Frederick, Godschall & Duncan, Seville, 11 June.","[93, 92, 92, 96, 95, 95, 92]",93.57,1.72,293,481,865,513
IMG_2022_07_05_12_05_28L.jpg,ONNUTTIG,0,0,1531,2557,line_1_10,"Frederick, Godschall & Duncan, Seville, 25 June.","[93, 92, 92, 96, 94, 93, 93]",93.29,1.38,293,517,864,550
IMG_2022_07_05_12_05_28L.jpg,ONNUTTIG,0,0,1531,2557,line_1_11,"H. Cletcher, Stockholm, 26 June.","[90, 90, 96, 96, 96]",93.6,3.29,292,554,677,586
IMG_2022_07_05_12_05_28L.jpg,ONNUTTIG,0,0,1531,2557,line_1_13,"Louis de Ja Bistrate & Frederick Dufay, Amsterdam, 3 September.","[94, 94, 83, 93, 93, 96, 96, 96, 96, 96]",93.7,3.97,290,627,1083,664
IMG_2022_07_05_12_05_28L.jpg,ONNUTTIG,0,0,1531,2557,line_1_14,"Frederick & Godschall, Seville, 20 August.","[93, 93, 92, 96, 95, 96]",94.17,1.72,290,664,786,697
IMG_2022_07_05_12_05_28L.jpg,ONNUTTIG,0,0,1531,2557,line_1_15,"Frederick & Godschall, Seville, 3 September.","[93, 93, 92, 96, 96, 96]",94.33,1.86,289,701,814,734
IMG_2022_07_05_12_05_28L.jpg,ONNUTTIG,0,0,1531,2557,line_1_16,"J. & H. van Baerle, Amsterdam, 4 October.","[92, 92, 89, 93, 91, 96, 96, 96]",93.12,2.64,284,738,804,770
IMG_2022_07_05_12_05_28L.jpg,ONNUTTIG,0,0,1531,2557,line_1_17,"Frangois Bostelman, Hamburg, 24 September.","[90, 92, 96, 96, 96]",94.0,2.83,288,775,830,808
IMG_2022_07_05_12_05_28L.jpg,ONNUTTIG,0,0,1531,2557,line_1_18,"J. A. Fonck, Hamburg, 28 September.","[96, 93, 93, 96, 96, 96]",95.0,1.55,283,812,734,845
IMG_2022_07_05_12_05_28L.jpg,ONNUTTIG,0,0,1531,2557,line_1_19,"R. Oursel, Rouen, 12 November.","[63, 92, 96, 94, 96]",88.2,14.18,287,848,677,877
IMG_2022_07_05_12_05_28L.jpg,ONNUTTIG,0,0,1531,2557,line_1_20,"Lewis Thompson, Belfast, 6 November.","[96, 96, 95, 95, 96]",95.6,0.55,286,885,757,918
IMG_2022_07_05_12_05_28L.jpg,ONNUTTIG,0,0,1531,2557,line_1_21,"P. Caulier, Yarmouth, 15 November.","[87, 92, 96, 96, 96]",93.4,3.97,286,922,728,952
IMG_2022_07_05_12_05_28L.jpg,ONNUTTIG,0,0,1531,2557,line_1_22,"R. Oursel, Rouen, 26 November.","[92, 91, 96, 96, 96]",94.2,2.49,285,958,676,987
IMG_2022_07_05_12_05_28L.jpg,ONNUTTIG,0,0,1531,2557,line_1_23,"Frederick & Godschall, Seville, 29 October.","[93, 93, 91, 96, 96, 96]",94.17,2.14,285,995,799,1026
IMG_2022_07_05_12_05_28L.jpg,ONNUTTIG,0,0,1531,2557,line_1_24,"R. Oursel, Rouen, 17 December.","[90, 92, 96, 96, 96]",94.0,2.83,284,1032,669,1062
IMG_2022_07_05_12_05_28L.jpg,ONNUTTIG,0,0,1531,2557,line_1_25,"Van Schoonhoven & Co., Nantes, 17 December.","[93, 92, 92, 92, 96, 96, 96]",93.86,2.04,284,1069,866,1100
IMG_2022_07_05_12_05_28L.jpg,ONNUTTIG,0,0,1531,2557,line_1_26,"Josias Olmius, Rotterdam, 20 December.","[92, 92, 96, 96, 96]",94.4,2.19,280,1106,766,1138
IMG_2022_07_05_12_05_28L.jpg,ONNUTTIG,0,0,1531,2557,line_1_27,"Alexander van Kuffeler, Amsterdam, 24 December.","[96, 93, 92, 96, 95, 95]",94.5,1.64,285,1143,900,1173
IMG_2022_07_05_12_05_28L.jpg,ONNUTTIG,0,0,1531,2557,line_1_28,"C. Bene, Hamburg, 13 December.","[88, 96, 96, 96, 96]",94.4,3.58,283,1180,689,1212
IMG_2022_07_05_12_05_28L.jpg,ONNUTTIG,0,0,1531,2557,line_1_29,"J. A. Fonck, Hamburg, 14 December.","[96, 93, 93, 96, 96, 96]",95.0,1.55,280,1216,730,1249
IMG_2022_07_05_12_05_28L.jpg,ONNUTTIG,0,0,1531,2557,line_1_30,"Lannoy & Burkin, Aleppo, 3 September.","[90, 92, 93, 96, 96, 96]",93.83,2.56,284,1253,768,1287
IMG_2022_07_05_12_05_28L.jpg,ONNUTTIG,0,0,1531,2557,line_1_31,"W. Momma, [Nyképing], 12 September.","[92, 93, 49, 96, 96]",85.2,20.32,285,1290,775,1324
IMG_2022_07_05_12_05_28L.jpg,ONNUTTIG,0,0,1531,2557,line_1_32,"William Foxley, Hamburg, 11 January.","[93, 91, 96, 94, 96]",94.0,2.12,285,1400,748,1434
IMG_2022_07_05_12_05_28L.jpg,ONNUTTIG,0,0,1531,2557,line_1_33,"J. A. Fonck, Hamburg, 14 January.","[96, 92, 92, 96, 96, 96]",94.67,2.07,281,1437,698,1470
IMG_2022_07_05_12_05_28L.jpg,ONNUTTIG,0,0,1531,2557,line_1_34,"S. de Geer, Amsterdam, 28 January.","[90, 96, 96, 97, 96, 96]",95.17,2.56,285,1474,708,1508
IMG_2022_07_05_12_05_28L.jpg,ONNUTTIG,0,0,1531,2557,line_1_35,"Thomas Legendre (Jr.), Rouen, 28 January.","[96, 92, 90, 96, 96, 96]",94.33,2.66,284,1510,797,1549
IMG_2022_07_05_12_05_28L.jpg,ONNUTTIG,0,0,1531,2557,line_1_36,"D. van Baerle, Stockholm, 4 November.","[93, 93, 92, 96, 96, 96]",94.33,1.86,286,1548,766,1579
IMG_2022_07_05_12_05_28L.jpg,ONNUTTIG,0,0,1531,2557,line_1_37,"J. & H. van Baerle, Amsterdam, 11 February.","[92, 92, 89, 93, 93, 96, 95, 96]",93.25,2.38,281,1586,824,1619
IMG_2022_07_05_12_05_28L.jpg,ONNUTTIG,0,0,1531,2557,line_1_38,"S. de Geer, Amsterdam, 14 February.","[91, 96, 95, 96, 96, 96]",95.0,2.0,286,1622,725,1655
IMG_2022_07_05_12_05_28L.jpg,ONNUTTIG,0,0,1531,2557,line_1_39,"P. Caulier, Yarmouth, 1 March.","[88, 93, 96, 93, 95]",93.0,3.08,285,1658,661,1688
IMG_2022_07_05_12_05_28L.jpg,ONNUTTIG,0,0,1531,2557,line_1_40,"P. van Collen & Laurens Uppendorff, Stockholm, 3 February.","[91, 96, 53, 93, 93, 93, 96, 96, 96]",89.67,13.87,286,1695,1031,1730
IMG_2022_07_05_12_05_28L.jpg,ONNUTTIG,0,0,1531,2557,line_1_41,"H. Cletcher, Axbergshamer, 5 February.","[91, 91, 91, 95, 96]",92.8,2.49,286,1732,760,1766
IMG_2022_07_05_12_05_28L.jpg,ONNUTTIG,0,0,1531,2557,line_1_42,"Skinner, Ball & Gosfright, Leghorn, 16 March.","[95, 93, 92, 90, 96, 96, 96]",94.0,2.38,284,1769,840,1803
IMG_2022_07_05_12_05_28L.jpg,ONNUTTIG,0,0,1531,2557,line_1_43,"Daniel van Reusch, Breslau, 28 March.","[92, 96, 96, 96, 96, 96]",95.33,1.63,286,1805,740,1835
IMG_2022_07_05_12_05_28L.jpg,ONNUTTIG,0,0,1531,2557,line_1_44,"S. de Geer, Amsterdam, 14 April.","[93, 96, 93, 96, 96, 96]",95.0,1.55,286,1842,679,1876
IMG_2022_07_05_12_05_28L.jpg,ONNUTTIG,0,0,1531,2557,line_1_45,"Adam Laurens Kellerman, Amsterdam, 20 March.","[96, 96, 96, 96, 96, 96]",96.0,0.0,284,1880,876,1911
IMG_2022_07_05_12_05_28L.jpg,ONNUTTIG,0,0,1531,2557,line_1_46,"C. Bene, Hamburg, 7 April.","[90, 96, 96, 96, 96]",94.8,2.68,284,1918,612,1952
IMG_2022_07_05_12_05_28L.jpg,ONNUTTIG,0,0,1531,2557,line_1_47,"F. Bostelman, Hamburg, 7 April.","[74, 92, 96, 96, 96]",90.8,9.55,284,1954,672,1989
IMG_2022_07_05_12_05_28L.jpg,ONNUTTIG,0,0,1531,2557,line_1_48,"W. Momma, Nyképing, 14 February.","[92, 93, 87, 96, 96]",92.8,3.7,284,1992,731,2025
IMG_2022_07_05_12_05_28L.jpg,ONNUTTIG,0,0,1531,2557,line_1_49,"Philip Botte, Amsterdam, 1 May.","[96, 95, 96, 96, 96]",95.8,0.45,284,2027,675,2062
IMG_2022_07_05_12_05_28L.jpg,ONNUTTIG,0,0,1531,2557,line_1_50,"George Richards, Bilbao, 1 May.","[95, 96, 94, 83, 95]",92.6,5.41,283,2064,666,2098
IMG_2022_07_05_12_05_28L.jpg,ONNUTTIG,0,0,1531,2557,line_1_51,"Jean Boor, Stockholm, 25 March.","[96, 96, 96, 96, 96]",96.0,0.0,279,2101,676,2133
IMG_2022_07_05_15_11_33R.jpg,361,0,0,1550,2532,line_1_1,213,[96],96.0,0.0,50,260,91,283
IMG_2022_07_05_15_11_33R.jpg,361,0,0,1550,2532,line_1_2,[D],[88],88.0,0.0,50,350,89,384
IMG_2022_07_05_15_11_33R.jpg,361,0,0,1550,2532,line_1_3,Markets and Merchants of the Late Seventeenth Century 361,"[96, 96, 96, 96, 96, 96, 93, 96, 95]",95.56,1.01,395,155,1351,192
IMG_2022_07_05_15_11_33R.jpg,361,0,0,1550,2532,line_1_4,t.,[84],84.0,0.0,1286,221,1298,237
IMG_2022_07_05_15_11_33R.jpg,361,0,0,1550,2532,line_1_5,9 O46 2,"[49, 0, 94]",47.67,47.01,1216,212,1349,277
IMG_2022_07_05_15_11_33R.jpg,361,0,0,1550,2532,line_1_6,W. MOMMA to LM & PJ 25 Oct.,"[92, 96, 96, 93, 93, 92, 96, 94]",94.0,1.77,129,256,1299,288
IMG_2022_07_05_15_11_33R.jpg,361,0,0,1550,2532,line_1_7,NYKOPING 29 SEPTEMBER 1672,"[92, 93, 96, 96]",94.25,2.06,129,295,1349,326
IMG_2022_07_05_15_11_33R.jpg,361,0,0,1550,2532,line_1_8,My last letter was on the 8th instant. Since then I have received yours of the 13th and 23rd,"[96, 96, 96, 96, 96, 96, 96, 96, 96, 96, 95, 95, 96, 96, 96, 96, 96, 96, 95]",95.84,0.37,129,348,1350,386
IMG_2022_07_05_15_11_33R.jpg,361,0,0,1550,2532,line_1_9,past from which I see that you have procured insurance on Gerret Laurens’s ship of £400 at,"[95, 95, 96, 90, 90, 96, 96, 96, 96, 96, 93, 93, 92, 96, 96, 60, 96]",92.47,8.63,128,388,1352,424
IMG_2022_07_05_15_11_33R.jpg,361,0,0,1550,2532,line_1_10,4% per cent and £950 t 5 per cent. I hope you have since been able to procure the remainder.,"[81, 87, 93, 95, 83, 78, 58, 90, 90, 96, 96, 96, 96, 96, 96, 96, 96, 95, 96, 96]",90.5,9.52,127,426,1351,463
IMG_2022_07_05_15_11_33R.jpg,361,0,0,1550,2532,line_1_11,Ihave also received the current account which you closed on the 13th of August by which,"[29, 96, 96, 96, 96, 96, 97, 96, 96, 96, 96, 96, 97, 96, 97, 97]",92.06,16.82,128,464,1352,502
IMG_2022_07_05_15_11_33R.jpg,361,0,0,1550,2532,line_1_12,"there is due to you £5,237 15s 8d. lagree with that, but find that you have brought together","[93, 93, 90, 95, 96, 95, 96, 81, 77, 96, 96, 96, 95, 95, 96, 96, 96, 96]",93.22,5.45,128,503,1353,542
IMG_2022_07_05_15_11_33R.jpg,361,0,0,1550,2532,line_1_13,"into the outstanding debts due on recent sales old debts amounting to £1,594 16s 2d. New","[96, 96, 96, 96, 96, 96, 96, 94, 96, 96, 96, 96, 90, 95, 96, 96]",95.44,1.55,127,543,1353,580
IMG_2022_07_05_15_11_33R.jpg,361,0,0,1550,2532,line_1_14,"debts cannot be mixed up with old debts. I also find that Anthony Hatch, Skepper, Slutter*","[96, 96, 97, 96, 96, 96, 96, 96, 89, 93, 96, 96, 96, 92, 92, 84]",94.19,3.49,127,582,1351,619
IMG_2022_07_05_15_11_33R.jpg,361,0,0,1550,2532,line_1_15,"and Sampson delay somewhat. I hope they have paid up since then, and please ensure that no","[96, 96, 97, 96, 94, 94, 96, 96, 95, 95, 96, 96, 96, 96, 96, 96, 96]",95.71,0.77,126,622,1354,660
IMG_2022_07_05_15_11_33R.jpg,361,0,0,1550,2532,line_1_16,"new debts are put down with the old ones. Also, specify how much each person owes","[96, 96, 96, 96, 96, 96, 96, 96, 96, 97, 96, 96, 96, 94, 96, 96]",95.94,0.57,126,662,1354,698
IMG_2022_07_05_15_11_33R.jpg,361,0,0,1550,2532,line_1_17,without lumping together two or three persons unless they are in partnership and the one is,"[96, 96, 96, 96, 96, 95, 96, 96, 96, 95, 97, 96, 96, 96, 96, 96]",95.94,0.44,126,700,1355,738
IMG_2022_07_05_15_11_33R.jpg,361,0,0,1550,2532,line_1_18,liable for the other. Prices are bad and insurance costly so it does not help to make bad debts.,"[96, 96, 97, 96, 96, 96, 96, 96, 96, 96, 96, 96, 94, 96, 96, 96, 96, 96, 96]",95.95,0.52,125,739,1354,776
IMG_2022_07_05_15_11_33R.jpg,361,0,0,1550,2532,line_1_19,"Please take care therefore, as you have until now. You seem to believe that my goods have","[96, 96, 96, 96, 96, 96, 96, 97, 96, 96, 88, 96, 96, 96, 96, 96, 96]",95.59,1.97,126,778,1355,816
IMG_2022_07_05_15_11_33R.jpg,361,0,0,1550,2532,line_1_20,been fully drawn against so I must calculate according to your own account what brass has,"[92, 96, 96, 96, 93, 93, 93, 93, 95, 96, 96, 96, 96, 96, 93, 96]",94.75,1.57,125,817,1355,856
IMG_2022_07_05_15_11_33R.jpg,361,0,0,1550,2532,line_1_21,"been sent to you,","[97, 96, 96, 96]",96.25,0.5,125,861,362,895
IMG_2022_07_05_15_11_33R.jpg,361,0,0,1550,2532,line_1_22,vizt.— remaining of the old Slb 20.02.02,"[91, 90, 96, 96, 96, 81, 96]",92.29,5.62,125,899,865,935
IMG_2022_07_05_15_11_33R.jpg,361,0,0,1550,2532,line_1_23,"with the Jupiter, Jacob Fix 152.16.00","[96, 96, 96, 96, 96, 92]",95.33,1.63,259,939,866,974
IMG_2022_07_05_15_11_33R.jpg,361,0,0,1550,2532,line_1_24,"with the St Anna, Jacob Grys I01.15.00","[96, 96, 96, 96, 93, 93, 55]",89.29,15.18,259,978,865,1012
IMG_2022_07_05_15_11_33R.jpg,361,0,0,1550,2532,line_1_25,with Gerret Laurens III.01.16,"[93, 92, 96, 47]",82.0,23.4,258,1019,865,1044
IMG_2022_07_05_15_11_33R.jpg,361,0,0,1550,2532,line_1_26,Slb 385.14.18,"[91, 92]",91.5,0.71,689,1083,864,1114
IMG_2022_07_05_15_11_33R.jpg,361,0,0,1550,2532,line_1_27,"which I calculate to yield about 1,022 cwt. at £5 15s over and above","[96, 96, 95, 95, 96, 96, 92, 87, 96, 87, 91, 96, 96, 96]",93.93,3.34,123,1122,1088,1159
IMG_2022_07_05_15_11_33R.jpg,361,0,0,1550,2532,line_1_28,expenses: Jo 6,"[96, 62, 24]",60.67,36.02,123,1160,1148,1203
IMG_2022_07_05_15_11_33R.jpg,361,0,0,1550,2532,line_1_29,"5,876 10 0","[94, 93, 42]",76.33,29.74,983,1205,1146,1232
IMG_2022_07_05_15_11_33R.jpg,361,0,0,1550,2532,line_1_30,"For the 159 slb of iron in Jacob Grys, about 263 10 9","[97, 96, 91, 90, 96, 96, 96, 93, 93, 96, 96, 94, 96]",94.62,2.22,160,1242,1147,1276
IMG_2022_07_05_15_11_33R.jpg,361,0,0,1550,2532,line_1_31,"6,140 0 0","[96, 93, 87]",92.0,4.58,983,1311,1149,1338
IMG_2022_07_05_15_11_33R.jpg,361,0,0,1550,2532,line_1_32,"It is true that the iron ought not to be included in the calculation because it is not insured, but","[93, 94, 94, 96, 95, 95, 96, 96, 96, 96, 96, 94, 96, 96, 96, 96, 96, 96, 96, 96]",95.45,0.94,123,1345,1363,1382
IMG_2022_07_05_15_11_33R.jpg,361,0,0,1550,2532,line_1_33,"without the same it would not differ by more than £100—£200, if you have accepted the","[96, 96, 96, 96, 96, 95, 96, 96, 96, 92, 11, 96, 96, 96, 94, 96]",90.25,21.16,122,1386,1363,1421
IMG_2022_07_05_15_11_33R.jpg,361,0,0,1550,2532,line_1_34,£800 which has just been drawn on Gerret Laurens. The great decline in prices goes beyond,"[6, 96, 96, 96, 96, 96, 92, 92, 96, 97, 96, 95, 95, 96, 96, 96]",89.81,22.39,122,1425,1362,1461
IMG_2022_07_05_15_11_33R.jpg,361,0,0,1550,2532,line_1_35,"what I had expected, and I had hoped to have £400—£ 500 more in proceeds in hand. Ido not","[96, 93, 93, 96, 96, 95, 95, 96, 96, 93, 60, 96, 87, 94, 96, 95, 95, 79, 96]",91.95,8.78,122,1466,1363,1501
IMG_2022_07_05_15_11_33R.jpg,361,0,0,1550,2532,line_1_36,doubt that you will accept this £800 as well as what I have drawn against the goods in Erick,"[96, 96, 96, 95, 96, 96, 79, 96, 96, 96, 96, 96, 96, 96, 96, 96, 96, 96, 97]",95.11,3.91,121,1506,1363,1541
